"id","code","name","active"
"hr_profession_5414_20","5414 20","Videonovērošanas iekārtu OPERATORS",0
"hr_profession_5414_23","5414 23","INKASENTS",0
"hr_profession_5414_24","5414 24","Inkasācijas APSARGS",0
"hr_profession_5414_25","5414 25","Inkasācijas apsardzes dienesta VADĪTĀJS",0
"hr_profession_5414_26","5414 26","Inkasācijas apsardzes dienesta VADĪTĀJA VIETNIEKS",0
"hr_profession_5414_27","5414 27","Signalizācijas pults OPERATORS",0
"hr_profession_5419_01","5419 01","Drošības SPECIĀLISTS",0
"hr_profession_5419_02","5419 02","Lidostas aviodrošības dienesta DARBINIEKS",0
"hr_profession_5419_03","5419 03","Drošības dienesta VADĪTĀJS",0
"hr_profession_5419_04","5419 04","Drošības dienesta VADĪTĀJA VIETNIEKS",0
"hr_profession_5419_05","5419 05","Drošības dienesta SPECIĀLISTS",0
"hr_profession_5419_06","5419 06","Civilās aviācijas drošības uzraudzības SPECIĀLISTS",0
"hr_profession_5419_07","5419 07","Bruņojuma un sakaru galvenais SPECIĀLISTS",0
"hr_profession_5419_08","5419 08","Galvenais dežūrINSPEKTORS",0
"hr_profession_5419_09","5419 09","MEŽSARGS",0
"hr_profession_5419_10","5419 10","Rezervāta UZRAUGS",0
"hr_profession_5419_11","5419 11","DEŽURANTS",0
"hr_profession_5419_12","5419 12","Eksponātu UZRAUGS",0
"hr_profession_5419_13","5419 13","Caurlaižu INSPEKTORS",0
"hr_profession_5419_14","5419 14","Režīma UZRAUGS",0
"hr_profession_5419_15","5419 15","Drošības galvenais INSPEKTORS",0
"hr_profession_5419_16","5419 16","Drošības INSPEKTORS",0
"hr_profession_5419_17","5419 17","Bruņojuma INSPEKTORS",0
"hr_profession_5419_18","5419 18","Bākas UZRAUGS",0
"hr_profession_5419_19","5419 19","DETEKTĪVS",0
"hr_profession_5419_20","5419 20","Kuģošanas kompānijas aizsardzības VIRSNIEKS",0
"hr_profession_5419_21","5419 21","Kuģa aizsardzības VIRSNIEKS",0
"hr_profession_5419_22","5419 22","Ostas aizsardzības VIRSNIEKS",0
"hr_profession_5419_23","5419 23","Ostas aizsardzības VIRSNIEKA VIETNIEKS",0
"hr_profession_5419_24","5419 24","Ostas iekārtas aizsardzības VIRSNIEKS",0
"hr_profession_5419_25","5419 25","DISPEČERS (iekšlietu jomā)",0
"hr_profession_5419_26","5419 26","Centralizētā apsardzes punkta DEŽURANTS (iekšlietu jomā)",0
"hr_profession_5419_27","5419 27","Ostas policijas vecākais KĀRTĪBNIEKS",0
"hr_profession_5419_28","5419 28","Ostas policijas KĀRTĪBNIEKS",0
"hr_profession_6111_01","6111 01","Graudaugu audzēšanas laukSAIMNIEKS",0
"hr_profession_6111_02","6111 02","Linu audzēšanas laukSAIMNIEKS",0
"hr_profession_6111_03","6111 03","Dārzeņu audzēšanas laukSAIMNIEKS",0
"hr_profession_6111_04","6111 04","Cukurbiešu audzēšanas laukSAIMNIEKS",0
"hr_profession_6111_05","6111 05","Kartupeļu audzēšanas laukSAIMNIEKS",0
"hr_profession_6111_06","6111 06","Graudaugu audzēšanas laukSTRĀDNIEKS",0
"hr_profession_6111_07","6111 07","Linu audzēšanas laukSTRĀDNIEKS",0
"hr_profession_6111_08","6111 08","Dārzeņu audzēšanas laukSTRĀDNIEKS",0
"hr_profession_6111_09","6111 09","Cukurbiešu audzēšanas laukSTRĀDNIEKS",0
"hr_profession_6111_10","6111 10","Kartupeļu audzēšanas laukSTRĀDNIEKS",0
"hr_profession_6112_01","6112 01","Augļu koku APGRIEZĒJS",0
"hr_profession_6112_02","6112 02","Kokaudzētavas SAIMNIEKS",0
"hr_profession_6112_03","6112 03","Augļu koku POTĒTĀJS",0
"hr_profession_6112_04","6112 04","Augļu koku audzēšanas laukSAIMNIEKS",0
"hr_profession_6112_05","6112 05","Krūmu kultūru audzēšanas laukSAIMNIEKS",0
"hr_profession_6112_06","6112 06","Apiņu audzēšanas laukSAIMNIEKS",0
"hr_profession_6112_07","6112 07","Augļu koku audzēšanas laukSTRĀDNIEKS",0
"hr_profession_6112_08","6112 08","Krūmu kultūru audzēšanas laukSTRĀDNIEKS",0
"hr_profession_6112_09","6112 09","Apiņu audzēšanas laukSTRĀDNIEKS",0
"hr_profession_6113_01","6113 01","DĀRZNIEKS",0
"hr_profession_6113_02","6113 02","Dārzniecības LAUKKOPIS",0
"hr_profession_6113_03","6113 03","Parka DĀRZNIEKS",0
"hr_profession_6113_04","6113 04","Siltumnīcas DĀRZNIEKS",0
"hr_profession_6113_05","6113 05","Sēklu audzēšanas DĀRZNIEKS",0
"hr_profession_6113_06","6113 06","Puķu AUDZĒTĀJS",0
"hr_profession_6113_07","6113 07","Sēņu AUDZĒTĀJS",0
"hr_profession_6113_08","6113 08","DĀRZKOPIS (stādu audzētājs)",0
"hr_profession_6113_09","6113 09","Apstādījumu KOPĒJS",0
"hr_profession_6113_10","6113 10","DaiļDĀRZNIEKS",0
"hr_profession_6113_11","6113 11","KOKKOPIS (arborists)",0
"hr_profession_6113_12","6113 12","DĀRZKOPIS",0
"hr_profession_6113_13","6113 13","AUGKOPIS",0
"hr_profession_6114_01","6114 01","LaukSAIMNIEKS",0
"hr_profession_6114_02","6114 02","LaukSTRĀDNIEKS",0
"hr_profession_6121_01","6121 01","LOPKOPIS",0
"hr_profession_6121_02","6121 02","Mājdzīvnieku audzēšanas laukSAIMNIEKS",0
"hr_profession_6121_03","6121 03","Liellopu audzēšanas laukSAIMNIEKS",0
"hr_profession_6121_04","6121 04","Aitu CIRPĒJS",0
"hr_profession_6121_05","6121 05","GANS",0
"hr_profession_6121_06","6121 06","Gaļas un ādu APSTRĀDĀTĀJS",0
"hr_profession_6121_07","6121 07","Mehanizētās slaukšanas OPERATORS",0
"hr_profession_6121_08","6121 08","Liellopu LOPKOPIS",0
"hr_profession_6121_09","6121 09","CŪKKOPIS",0
"hr_profession_6121_10","6121 10","AITKOPIS",0
"hr_profession_6121_11","6121 11","Zirgaudzētavas laukSAIMNIEKS",0
"hr_profession_6121_12","6121 12","Cūku audzēšanas laukSAIMNIEKS",0
"hr_profession_6121_13","6121 13","Aitu audzēšanas laukSAIMNIEKS",0
"hr_profession_6121_14","6121 14","Kažokādu mājdzīvnieku audzēšanas laukSAIMNIEKS",0
"hr_profession_6121_15","6121 15","Suņu AUDZĒTĀJS",0
"hr_profession_6121_17","6121 17","Jaunlopu KOPĒJS",0
"hr_profession_6121_18","6121 18","ZIRGKOPIS",0
"hr_profession_6121_19","6121 19","Lauku STRĀDNIEKS (lopkopības jomā)",0
"hr_profession_6122_01","6122 01","Mājputnu audzēšanas laukSAIMNIEKS",0
"hr_profession_6122_02","6122 02","Mājputnu audzēšanas laukSTRĀDNIEKS",0
"hr_profession_6122_03","6122 03","Inkubatora OPERATORS",0
"hr_profession_6122_04","6122 04","PUTNKOPIS",0
"hr_profession_6122_05","6122 05","Olu ražošanas laukSAIMNIEKS",0
"hr_profession_6123_01","6123 01","BIŠKOPIS",0
"hr_profession_6123_02","6123 02","DRAVNIEKS",0
"hr_profession_6129_01","6129 01","Laboratorijas dzīvnieku AUDZĒTĀJS",0
"hr_profession_6129_02","6129 02","Savvaļas/ putnu AUDZĒTĀJS",0
"hr_profession_6129_03","6129 03","Savvaļas/ kažokādu dzīvnieku KOPĒJS",0
"hr_profession_6129_04","6129 04","Savvaļas/ kažokādu dzīvnieku audzēšanas laukSAIMNIEKS",0
"hr_profession_6129_05","6129 05","Dzīvnieku KĀVĒJS",0
"hr_profession_6129_06","6129 06","Gliemežu AUDZĒTĀJS",0
"hr_profession_6129_07","6129 07","Slieku AUDZĒTĀJS",0
"hr_profession_6129_08","6129 08","Dažādu sugu dzīvnieku LOPKOPIS",0
"hr_profession_6130_02","6130 02","Jauktu lauksaimniecības kultūru, dažādu sugu dzīvnieku audzēšanas laukSAIMNIEKS",0
"hr_profession_6210_01","6210 01","Koku AIZZĪMĒTĀJS",0
"hr_profession_6210_02","6210 02","Koku ATZAROTĀJS",0
"hr_profession_6210_03","6210 03","Koku VEDĒJS",0
"hr_profession_6210_04","6210 04","MEŽCIRTĒJS",0
"hr_profession_6210_05","6210 05","MEŽSTRĀDNIEKS",0
"hr_profession_6210_08","6210 08","Malkas SKALDĪTĀJS",0
"hr_profession_6210_09","6210 09","ZĀĢĒTĀJS (meža jomā)",0
"hr_profession_6210_11","6210 11","Meža STĀDĪTĀJS",0
"hr_profession_6210_12","6210 12","Kokmateriālu MARĶĒTĀJS",0
"hr_profession_6210_13","6210 13","Koku KRĀVĒJS",0
"hr_profession_6210_14","6210 14","Koksnes ŠĶIROTĀJS",0
"hr_profession_6210_15","6210 15","Zāģu SAGATAVOTĀJS",0
"hr_profession_6210_16","6210 16","Pašgājēja transporta līdzekļu VADĪTĀJS",0
"hr_profession_6210_18","6210 18","Treilēšanas un iekraušanas iekārtu MAŠĪNISTS",0
"hr_profession_6210_19","6210 19","Automatizēto meža transportlīdzekļu OPERATORS",0
"hr_profession_6210_20","6210 20","Motorzāģa OPERATORS",0
"hr_profession_6210_22","6210 22","OGĻDEĢIS",0
"hr_profession_6210_23","6210 23","Kokmateriālu UZMĒRĪTĀJS",0
"hr_profession_6221_01","6221 01","Zivsaimniecības ZIVKOPIS",0
"hr_profession_6221_02","6221 02","Akvakultūras ZIVKOPIS",0
"hr_profession_6221_03","6221 03","Zivsaimniecības SAIMNIEKS",0
"hr_profession_6221_04","6221 04","Zivju/ inkubatora STRĀDNIEKS",0
"hr_profession_6222_02","6222 02","Iekšējo ūdeņu un piekrastes ZVEJNIEKS",0
"hr_profession_6222_03","6222 03","ŠĶIPERIS",0
"hr_profession_6222_05","6222 05","Zvejas rīku IZGATAVOTĀJS",0
"hr_profession_6223_02","6223 02","Jūras, tāljūras ZVEJNIEKS",0
"hr_profession_6223_03","6223 03","Vecākais TRAĻMEISTARS",0
"hr_profession_6223_04","6223 04","TRAĻMEISTARS",0
"hr_profession_6224_02","6224 02","MEDNIEKS",0
"hr_profession_6330_01","6330 01","ZEMNIEKS",0
"hr_profession_6340_01","6340 01","Meža un pļavas velšu VĀCĒJS",0
"hr_profession_7111_01","7111 01","Ēku CELTNIEKS",0
"hr_profession_7111_02","7111 02","BŪVNIEKS",0
"hr_profession_7111_03","7111 03","Būvkonstrukciju MONTĒTĀJS",0
"hr_profession_7111_04","7111 04","Sausās būves MONTĒTĀJS",0
"hr_profession_7111_05","7111 05","Metāla būvkonstrukciju MONTĒTĀJS",0
"hr_profession_7111_06","7111 06","Dzelzsbetona būvkonstrukciju MONTĒTĀJS",0
"hr_profession_7111_07","7111 07","Stikloto būvkonstrukciju MONTĒTĀJS",0
"hr_profession_7111_08","7111 08","Koka būvkonstrukciju MONTĒTĀJS",0
"hr_profession_7112_01","7112 01","BRUĢĒTĀJS",0
"hr_profession_7112_02","7112 02","Krāšņu PODNIEKS",0
"hr_profession_7112_03","7112 03","MŪRNIEKS",0
"hr_profession_7112_05","7112 05","Kausu ODERĒTĀJS",0
"hr_profession_7112_06","7112 06","Kamīnu LICĒJS",0
"hr_profession_7112_07","7112 07","Kuģu katlu un krāšņu MŪRNIEKS",0
"hr_profession_7113_01","7113 01","AKMEŅKALIS",0
"hr_profession_7113_02","7113 02","Akmeņu MŪRNIEKS",0
"hr_profession_7114_01","7114 01","BETONĒTĀJS",0
"hr_profession_7114_02","7114 02","STIEGROTĀJS",0
"hr_profession_7115_01","7115 01","NAMDARIS",0
"hr_profession_7115_02","7115 02","Guļbūves ēku CELTNIEKS",0
"hr_profession_7115_03","7115 03","Koka ēku CELTNIEKS",0
"hr_profession_7115_04","7115 04","BūvGALDNIEKS",0
"hr_profession_7115_05","7115 05","Skatuves MONTĒTĀJS",0
"hr_profession_7115_06","7115 06","Skatuves MEISTARS",0
"hr_profession_7115_08","7115 08","Koka kuģu BŪVĒTĀJS",0
"hr_profession_7115_09","7115 09","Būvizstrādājumu GALDNIEKS",0
"hr_profession_7119_01","7119 01","Drenu LICĒJS",0
"hr_profession_7119_02","7119 02","Sastatņu MONTĒTĀJS",0
"hr_profession_7119_03","7119 03","BRIGADIERIS (būvniecības jomā)",0
"hr_profession_7119_04","7119 04","Inženiertehnisko būvju BRIGADIERIS",0
"hr_profession_7119_05","7119 05","Industriālais ALPĪNISTS",0
"hr_profession_7119_07","7119 07","Mākslīgo būvju būvSTRĀDNIEKS",0
"hr_profession_7119_08","7119 08","Mākslīgo būvju STRĀDNIEKS",0
"hr_profession_7119_13","7119 13","Ugunsdzēsības sistēmu MONTĒTĀJS",0
"hr_profession_7119_15","7119 15","Ledus MEISTARS",0
"hr_profession_7121_01","7121 01","JUMIĶIS",0
"hr_profession_7122_01","7122 01","Grīdas KLĀJĒJS",0
"hr_profession_7122_02","7122 02","FLĪZĒTĀJS",0
"hr_profession_7122_03","7122 03","Mozaīkas KLĀJĒJS",0
"hr_profession_7122_04","7122 04","Parketa KLĀJĒJS",0
"hr_profession_7123_01","7123 01","APMETĒJS",0
"hr_profession_7123_02","7123 02","Apdares darbu STRĀDNIEKS",0
"hr_profession_7123_03","7123 03","Dekoratīvo būvelementu VEIDOTĀJS",0
"hr_profession_7124_01","7124 01","Hidro- un siltumIZOLĒTĀJS",0
"hr_profession_7124_02","7124 02","Akustikas IZOLĒTĀJS",0
"hr_profession_7124_03","7124 03","Ēku SILTINĀTĀJS",0
"hr_profession_7124_04","7124 04","IZOLĒTĀJS",0
"hr_profession_7125_01","7125 01","STIKLINIEKS",0
"hr_profession_7126_01","7126 01","SANTEHNIĶIS",0
"hr_profession_7126_02","7126 02","Sanitārtehnisko iekārtu MONTĒTĀJS",0
"hr_profession_7126_04","7126 04","Apkures sistēmu MONTĒTĀJS",0
"hr_profession_7126_05","7126 05","Ūdens apgādes un kanalizācijas sistēmu MONTĒTĀJS",0
"hr_profession_7126_06","7126 06","Inženierkomunikāciju MONTĒTĀJS",0
"hr_profession_7126_07","7126 07","Cauruļvadu MONTĒTĀJS",0
"hr_profession_7126_08","7126 08","Ārējo ūdensapgādes un kanalizācijas tīklu MONTĒTĀJS",0
"hr_profession_7126_09","7126 09","Ārējo gāzes tīklu MONTĒTĀJS",0
"hr_profession_7126_10","7126 10","Ārējo siltumapgādes tīklu MONTĒTĀJS",0
"hr_profession_7126_11","7126 11","Gāzes sistēmu MONTĒTĀJS",0
"hr_profession_7127_01","7127 01","Kondicionēšanas un aukstumiekārtu sistēmu MONTĒTĀJS",0
"hr_profession_7127_03","7127 03","Aukstumiekārtu MEHĀNIĶIS",0
"hr_profession_7127_04","7127 04","Vēdināšanas sistēmu MONTĒTĀJS ",0
"hr_profession_7127_05","7127 05","Kuģa saldēšanas iekārtu MEHĀNIĶIS",0
"hr_profession_7127_06","7127 06","Gaisa kondicionēšanas mehānismu MEHĀNIĶIS",0
"hr_profession_7127_07","7127 07","Apkures, ventilācijas un saldēšanas iekārtu MEHĀNIĶIS",0
"hr_profession_7131_01","7131 01","KRĀSOTĀJS",0
"hr_profession_7131_02","7131 02","BALSINĀTĀJS",0
"hr_profession_7131_03","7131 03","Tapešu LĪMĒTĀJS",0
"hr_profession_7132_01","7132 01","Transportlīdzekļu KRĀSOTĀJS",0
"hr_profession_7132_02","7132 02","LAKOTĀJS",0
"hr_profession_7132_03","7132 03","TONĒTĀJS",0
"hr_profession_7133_01","7133 01","Būvju TĪRĪTĀJS",0
"hr_profession_7133_02","7133 02","Konstrukciju TĪRĪTĀJS",0
"hr_profession_7133_03","7133 03","SKURSTEŅSLAUĶIS",0
"hr_profession_7211_01","7211 01","Veidņu IZGATAVOTĀJS",0
"hr_profession_7211_02","7211 02","Serdeņu IZGATAVOTĀJS",0
"hr_profession_7211_03","7211 03","Metāllējumu VEIDOTĀJS",0
"hr_profession_7211_04","7211 04","Metāllējumu APCIRTĒJS",0
"hr_profession_7211_05","7211 05","Metāllējumu IZSITĒJS",0
"hr_profession_7211_06","7211 06","METĀLLĒJĒJS",0
"hr_profession_7211_07","7211 07","Alumīnija logu izgatavošanas OPERATORS",0
"hr_profession_7211_08","7211 08","Alumīnija logu un metāla durvju izgatavošanas OPERATORS",0
"hr_profession_7212_01","7212 01","GāzMETINĀTĀJS (OAW)",0
"hr_profession_7212_02","7212 02","LODĒTĀJS",0
"hr_profession_7212_03","7212 03","KontaktMETINĀTĀJS",0
"hr_profession_7212_04","7212 04","Rokas lokMETINĀTĀJS (MMA)",0
"hr_profession_7212_05","7212 05","LokMETINĀTĀJS metināšanā ar mehanizēto iekārtu aktīvās gāzes vidē (MAG)",0
"hr_profession_7212_06","7212 06","LokMETINĀTĀJS metināšanā ar mehanizēto iekārtu inertās gāzes vidē (MIG)",0
"hr_profession_7212_07","7212 07","LokMETINĀTĀJS metināšanā ar volframa elektrodu inertās gāzes vidē (TIG)",0
"hr_profession_7212_08","7212 08","LokMETINĀTĀJS metināšanā ar automātiskām iekārtām",0
"hr_profession_7212_09","7212 09","LāzerMETINĀTĀJS",0
"hr_profession_7212_10","7212 10","TermoGRIEZĒJS",0
"hr_profession_7212_11","7212 11","Plastmasas METINĀTĀJS",0
"hr_profession_7212_12","7212 12","Metālmateriālu METINĀTĀJS",0
"hr_profession_7212_13","7212 13","Dzelzceļa METINĀTĀJS",0
"hr_profession_7212_14","7212 14","Gāzes plazmas GRIEZĒJS",0
"hr_profession_7212_15","7212 15","Metāla GRIEZĒJS",0
"hr_profession_7212_16","7212 16","Lodēšanas iekārtu OPERATORS",0
"hr_profession_7213_01","7213 01","Skārda VALCĒTĀJS",0
"hr_profession_7213_02","7213 02","SKĀRDNIEKS",0
"hr_profession_7213_03","7213 03","Jumtu SKĀRDNIEKS",0
"hr_profession_7213_04","7213 04","Skārda LIECĒJS",0
"hr_profession_7213_05","7213 05","Transportlīdzekļu SKĀRDNIEKS",0
"hr_profession_7213_06","7213 06","Automobiļu SKĀRDNIEKS",0
"hr_profession_7214_01","7214 01","Metāla konstrukciju ATSLĒDZNIEKS",0
"hr_profession_7214_02","7214 02","Kuģubūves ATSLĒDZNIEKS",0
"hr_profession_7214_03","7214 03","Kuģu REMONTATSLĒDZNIEKS",0
"hr_profession_7214_04","7214 04","KNIEDĒTĀJS",0
"hr_profession_7214_06","7214 06","AIZZĪMĒTĀJS",0
"hr_profession_7214_07","7214 07","Kuģu cauruļu ATSLĒDZNIEKS",0
"hr_profession_7215_01","7215 01","TAKELĒTĀJS",0
"hr_profession_7215_02","7215 02","Kuģu TAKELĒTĀJS",0
"hr_profession_7215_03","7215 03","Trošu VIJĒJS",0
"hr_profession_7221_01","7221 01","KALĒJS",0
"hr_profession_7221_02","7221 02","Metāla ŠTANCĒTĀJS",0
"hr_profession_7221_03","7221 03","Metāla PRESĒTĀJS",0
"hr_profession_7221_04","7221 04","VELMĒTĀJS",0
"hr_profession_7221_06","7221 06","TERMISTS",0
"hr_profession_7221_08","7221 08","VARKALIS",0
"hr_profession_7222_01","7222 01","ATSLĒDZNIEKS",0
"hr_profession_7222_02","7222 02","Slēdzeņu ATSLĒDZNIEKS",0
"hr_profession_7222_03","7222 03","Instrumentu ATSLĒDZNIEKS",0
"hr_profession_7222_04","7222 04","Ieroču ATSLĒDZNIEKS",0
"hr_profession_7223_01","7223 01","FRĒZĒTĀJS",0
"hr_profession_7223_02","7223 02","URBĒJS",0
"hr_profession_7223_03","7223 03","VIRPOTĀJS",0
"hr_profession_7223_04","7223 04","ĒVELĒTĀJS",0
"hr_profession_7223_05","7223 05","TĒSĒJS",0
"hr_profession_7223_06","7223 06","Darbgaldu IESTATĪTĀJS",0
"hr_profession_7223_07","7223 07","MetālAPSTRĀDĀTĀJS",0
"hr_profession_7223_08","7223 08","Datorizētās ciparu vadības (CNC) metālapstrādes darbgaldu IESTATĪTĀJS",0
"hr_profession_7223_12","7223 12","Zāģripu LABOTĀJS",0
"hr_profession_7223_13","7223 13","Metālapstrādes tehnoloģisko līniju OPERATORS",0
"hr_profession_7223_15","7223 15","Ciparu vadības frēzēšanas OPERATORS",0
"hr_profession_7223_16","7223 16","Metāla gravēšanas OPERATORS",0
"hr_profession_7223_17","7223 17","Metāla griešanas OPERATORS",0
"hr_profession_7223_18","7223 18","Kabeļu ražošanas OPERATORS",0
"hr_profession_7223_19","7223 19","Kniedēšanas OPERATORS",0
"hr_profession_7223_20","7223 20","Metāla liekšanas iekārtas OPERATORS",0
"hr_profession_7223_21","7223 21","Štancēšanas OPERATORS",0
"hr_profession_7223_22","7223 22","Ciparu vadības virpošanas OPERATORS",0
"hr_profession_7223_23","7223 23","Metāla zāģēšanas OPERATORS",0
"hr_profession_7223_24","7223 24","Metālapstrādes darbgaldu OPERATORS",0
"hr_profession_7223_25","7223 25","Vītņu griešanas OPERATORS",0
"hr_profession_7223_28","7223 28","ELEKTROEROZISTS",0
"hr_profession_7223_29","7223 29","Atsperu tīšanas OPERATORS",0
"hr_profession_7223_30","7223 30","Erozijas mašīnas iekārtu OPERATORS",0
"hr_profession_7223_32","7223 32","IZVIRPOTĀJS",0
"hr_profession_7223_33","7223 33","Ražošanas BRIGADIERIS",0
"hr_profession_7223_34","7223 34","Datorizētās ciparu vadības (CNC) metālapstrādes darbgaldu OPERATORS",0
"hr_profession_7224_01","7224 01","PULĒTĀJS",0
"hr_profession_7224_02","7224 02","Instrumentu ASINĀTĀJS",0
"hr_profession_7224_03","7224 03","SLĪPĒTĀJS",0
"hr_profession_7224_04","7224 04","SMIRĢELĒTĀJS",0
"hr_profession_7224_05","7224 05","Metāla RŪDĪTĀJS",0
"hr_profession_7231_01","7231 01","Transporta MEHĀNIĶIS",0
"hr_profession_7231_02","7231 02","AutoMEHĀNIĶIS",0
"hr_profession_7231_03","7231 03","Transportlīdzekļu dzinēju REGULĒTĀJS",0
"hr_profession_7231_04","7231 04","AutoATSLĒDZNIEKS",0
"hr_profession_7231_08","7231 08","AutoMEHĀNIĶA PALĪGS",0
"hr_profession_7231_10","7231 10","Transportlīdzekļu motoru MEHĀNIĶIS",0
"hr_profession_7231_12","7231 12","Motociklu MEHĀNIĶIS",0
"hr_profession_7231_15","7231 15","Autovirsbūvju REMONTATSLĒDZNIEKS",0
"hr_profession_7231_17","7231 17","Iekšdedzes dzinēju MEHĀNIĶIS",0
"hr_profession_7231_18","7231 18","Dīzeļdzinēju MEHĀNIĶIS",0
"hr_profession_7232_01","7232 01","Gaisa kuģa MEHĀNIĶIS",0
"hr_profession_7232_02","7232 02","Gaisa kugu tehniskās apkopes MEHĀNIĶIS",0
"hr_profession_7232_03","7232 03","Aeronautikas MEHĀNIĶIS",0
"hr_profession_7232_04","7232 04","Reaktīvo dzinēju MEHĀNIĶIS",0
"hr_profession_7232_05","7232 05","Gāzes turbīnu dzinēju MEHĀNIĶIS",0
"hr_profession_7233_01","7233 01","MEHĀNIĶIS",0
"hr_profession_7233_02","7233 02","REMONTATSLĒDZNIEKS",0
"hr_profession_7233_03","7233 03","Lauksaimniecības mašīnu MEHĀNIĶIS",0
"hr_profession_7233_04","7233 04","Lauksaimniecības tehnikas REMONTATSLĒDZNIEKS",0
"hr_profession_7233_05","7233 05","MONTĒTĀJS",0
"hr_profession_7233_06","7233 06","EĻĻOTĀJS",0
"hr_profession_7233_07","7233 07","Poligrāfisko iekārtu MEHĀNIĶIS",0
"hr_profession_7233_08","7233 08","Celtniecības un ceļu būves mašīnu MEHĀNIĶIS",0
"hr_profession_7233_09","7233 09","Celtniecības un ceļu būves mašīnu REMONTATSLĒDZNIEKS",0
"hr_profession_7233_10","7233 10","Tekstilražošanas iekārtu MEHĀNIĶIS",0
"hr_profession_7233_11","7233 11","Siltumiekārtu REMONTATSLĒDZNIEKS",0
"hr_profession_7233_12","7233 12","Siltumiekārtu apkalpošanas ATSLĒDZNIEKS",0
"hr_profession_7233_13","7233 13","Gāzes iekārtu REMONTATSLĒDZNIEKS",0
"hr_profession_7233_14","7233 14","MEISTARA PALĪGS",0
"hr_profession_7233_15","7233 15","Kokapstrādes iekārtu MEHĀNIĶIS",0
"hr_profession_7233_16","7233 16","Metālapstrādes iekārtu MEHĀNIĶIS",0
"hr_profession_7233_17","7233 17","Metālapstrādes iekārtu REMONTATSLĒDZNIEKS",0
"hr_profession_7233_18","7233 18","Meža mašīnu MEHĀNIĶIS",0
"hr_profession_7233_20","7233 20","Mehānismu MEHĀNIĶIS",0
"hr_profession_7233_21","7233 21","Lauksaimniecības tehnikas MEHĀNIĶIS",0
"hr_profession_7233_22","7233 22","Rūpniecisko iekārtu MEHĀNIĶIS",0
"hr_profession_7233_23","7233 23","Instrumentu MEHĀNIĶIS",0
"hr_profession_7233_24","7233 24","Eļļošanas mehānismu MEHĀNIĶIS",0
"hr_profession_7233_25","7233 25","Dzinēju mehānismu MEHĀNIĶIS (lauksaimniecības un rūpniecības jomā)",0
"hr_profession_7233_26","7233 26","Ķīmisko un biotehnoloģisko iekārtu MEHĀNIĶIS",0
"hr_profession_7233_27","7233 27","Farmācijas iekārtu MEHĀNIĶIS",0
"hr_profession_7233_28","7233 28","Atomenerģijas ražošanas iekārtu MEHĀNIĶIS",0
"hr_profession_7233_29","7233 29","Ostas tehnikas mehānismu MEHĀNIĶIS",0
"hr_profession_7233_30","7233 30","Ceha iekārtu MEHĀNIĶIS",0
"hr_profession_7233_31","7233 31","Pazemes darbu mehānismu un iekārtu MEHĀNIĶIS",0
"hr_profession_7233_32","7233 32","Transporta lokomotīvju dzinēju MEHĀNIĶIS",0
"hr_profession_7233_33","7233 33","Ritošā sastāva ATSLĒDZNIEKS",0
"hr_profession_7233_34","7233 34","Sliežu ceļu mašīnu un mehānismu REGULĒTĀJS",0
"hr_profession_7233_35","7233 35","Refrižeratorsekciju MEHĀNIĶIS",0
"hr_profession_7233_36","7233 36","Dzelzceļa REMONTATSLĒDZNIEKS",0
"hr_profession_7233_37","7233 37","Jūras mehānismu MEHĀNIĶIS",0
"hr_profession_7233_38","7233 38","Kuģu būves MEHĀNIĶIS",0
"hr_profession_7233_39","7233 39","Kuģu dzinēju MEHĀNIĶIS",0
"hr_profession_7233_40","7233 40","Kuģa ATSLĒDZNIEKS",0
"hr_profession_7233_41","7233 41","Kuģa armatūras REMONTATSLĒDZNIEKS",0
"hr_profession_7233_42","7233 42","Ritošā sastāva REMONTATSLĒDZNIEKS",0
"hr_profession_7233_43","7233 43","BRIGADIERIS (dzelzceļa transporta pakalpojumu jomā)",0
"hr_profession_7233_44","7233 44","Sliežu ceļu BRIGADIERIS",0
"hr_profession_7234_02","7234 02","Velosipēdu MEHĀNIĶIS",0
"hr_profession_7311_01","7311 01","PulksteņMEISTARS",0
"hr_profession_7311_02","7311 02","Optikas ierīču MEISTARS",0
"hr_profession_7311_03","7311 03","Instrumentu MEISTARS",0
"hr_profession_7312_01","7312 01","Stīgu instrumentu BŪVĒTĀJS",0
"hr_profession_7312_02","7312 02","Akordeonu TEHNIĶIS",0
"hr_profession_7312_03","7312 03","Koka pūšamo instrumentu TEHNIĶIS",0
"hr_profession_7312_04","7312 04","Metāla pūšamo instrumentu TEHNIĶIS",0
"hr_profession_7312_05","7312 05","Klavieru BŪVĒTĀJS",0
"hr_profession_7312_06","7312 06","Ērģeļu BŪVĒTĀJS",0
"hr_profession_7312_07","7312 07","Mūzikas instrumentu SKAŅOTĀJS",0
"hr_profession_7312_08","7312 08","Stīgu IZGATAVOTĀJS",0
"hr_profession_7312_09","7312 09","Mūzikas instrumentu IZGATAVOTĀJS",0
"hr_profession_7312_10","7312 10","Mūzikas instrumentu LABOTĀJS",0
"hr_profession_7312_11","7312 11","Klavieru RESTAURATORS",0
"hr_profession_7312_12","7312 12","Vijoļu BŪVĒTĀJS",0
"hr_profession_7312_13","7312 13","Ērģeļu un mūzikas instrumentu RESTAURATORS",0
"hr_profession_7313_01","7313 01","JUVELIERIS",0
